date,HUFL,MUFL,LULL,HULL,LUFL,OT,MULL
2016-07-02 02:00:00,5.1570000648498535,2.878000020980835,1.4320000410079956,3.1480000019073486,2.2839999198913574,20.048999786376957,1.4919999837875366
2016-07-02 03:00:00,5.1570000648498535,2.9140000343322754,1.4010000228881836,3.0810000896453857,2.193000078201294,20.75200080871582,1.4919999837875366
2016-07-02 04:00:00,4.554999828338623,2.45199990272522,1.4010000228881836,3.0810000896453857,2.193000078201294,21.38500022888184,1.4919999837875366
2016-07-02 05:00:00,5.425000190734863,3.0920000076293945,1.462000012397766,3.282000064849853,2.437000036239624,22.229999542236328,1.7059999704360962
2016-07-02 06:00:00,5.492000102996826,2.5230000019073486,1.462000012397766,3.282000064849853,2.984999895095825,20.26000022888184,1.4919999837875366
2016-07-02 07:00:00,5.625999927520752,2.486999988555908,1.5230000019073486,3.2149999141693115,3.075999975204468,21.10400009155273,1.4919999837875366
2016-07-02 08:00:00,5.559000015258789,2.594000101089477,1.5230000019073486,3.282000064849853,2.924000024795532,20.61199951171875,1.6699999570846558
2016-07-02 09:00:00,5.223999977111816,2.559000015258789,1.462000012397766,3.2149999141693115,2.6800000667572017,18.36100006103516,1.5640000104904177
2016-07-02 10:00:00,9.913000106811523,6.644999980926514,1.5529999732971191,4.956999778747559,3.0460000038146973,20.96299934387207,3.3050000667572017
2016-07-02 11:00:00,11.788000106811523,8.173000335693361,1.6749999523162842,5.425000190734863,3.686000108718872,19.41600036621093,2.5230000019073486
2016-07-02 12:00:00,9.645000457763672,6.751999855041504,1.8279999494552608,4.956999778747559,3.1070001125335693,20.82299995422364,2.131999969482422
2016-07-02 13:00:00,10.381999969482422,7.461999893188477,1.7669999599456787,5.760000228881836,2.984999895095825,20.190000534057614,2.559000015258789
2016-07-02 14:00:00,8.77400016784668,6.111999988555907,1.919000029563904,4.689000129699707,2.8940000534057617,21.315000534057614,2.025000095367432
2016-07-02 15:00:00,10.449000358581545,6.965000152587893,1.7359999418258667,5.1570000648498535,2.7720000743865967,22.018999099731445,2.45199990272522
2016-07-02 16:00:00,9.845999717712402,7.035999774932861,1.7669999599456787,4.822999954223633,2.8940000534057617,20.68199920654297,2.664999961853028
2016-07-02 17:00:00,9.913000106811523,6.894000053405763,1.7359999418258667,4.822999954223633,3.2290000915527344,25.465999603271484,2.41599988937378
2016-07-02 18:00:00,10.649999618530272,6.928999900817871,1.7970000505447388,4.689000129699707,3.38100004196167,25.88800048828125,2.45199990272522
2016-07-02 19:00:00,10.11400032043457,6.644999980926514,1.7359999418258667,4.3540000915527335,3.1070001125335693,27.85700035095215,1.812000036239624
2016-07-02 20:00:00,9.979999542236328,6.573999881744385,1.7669999599456787,4.152999877929688,3.4110000133514404,27.295000076293945,1.9539999961853027
2016-07-02 21:00:00,9.3100004196167,6.005000114440918,1.8580000400543213,4.2199997901916495,3.2290000915527344,22.229999542236328,2.131999969482422
2016-07-02 22:00:00,9.444000244140623,6.965000152587893,1.8580000400543213,4.622000217437744,2.9549999237060547,21.947999954223643,2.1679999828338623
2016-07-02 23:00:00,9.444000244140623,6.822999954223633,1.7359999418258667,4.287000179290772,2.58899998664856,27.295000076293945,2.559000015258789
2016-07-03 00:00:00,10.381999969482422,7.604000091552732,1.6749999523162842,5.425000190734863,2.9549999237060547,29.334999084472656,2.309999942779541
2016-07-03 01:00:00,9.779000282287598,6.716000080108643,1.6749999523162842,5.223999977111816,2.650000095367432,26.02799987792969,2.8429999351501465
2016-07-03 02:00:00,10.381999969482422,7.320000171661378,1.8580000400543213,4.689000129699707,2.984999895095825,24.34000015258789,2.203000068664551
2016-07-03 03:00:00,9.779000282287598,6.822999954223633,1.6749999523162842,4.152999877929688,2.5280001163482666,26.45000076293945,1.9900000095367432
2016-07-03 04:00:00,10.717000007629396,7.355999946594237,1.7970000505447388,4.75600004196167,2.650000095367432,25.95800018310547,2.806999921798706
2016-07-03 05:00:00,10.3149995803833,7.390999794006348,1.8580000400543213,4.689000129699707,2.924000024795532,24.05900001525879,2.45199990272522
2016-07-03 06:00:00,12.592000007629396,8.670999526977539,1.9490000009536743,5.223999977111816,3.7160000801086426,25.32500076293945,2.203000068664551
2016-07-03 07:00:00,11.119000434875488,7.888999938964844,1.919000029563904,4.622000217437744,3.625,23.636999130249023,2.8429999351501465
2016-07-03 08:00:00,10.649999618530272,7.035999774932861,1.919000029563904,4.421000003814697,3.594000101089477,26.3799991607666,2.025000095367432
2016-07-03 09:00:00,10.04699993133545,6.432000160217285,1.9490000009536743,4.2199997901916495,3.686000108718872,27.364999771118164,1.6699999570846558
2016-07-03 10:00:00,11.720999717712402,7.888999938964844,1.8580000400543213,5.090000152587892,3.563999891281128,28.06800079345703,2.559000015258789
2016-07-03 11:00:00,12.123000144958494,8.065999984741211,1.919000029563904,5.357999801635742,4.081999778747559,29.47500038146973,2.486999988555908
2016-07-03 12:00:00,9.979999542236328,6.857999801635742,1.8580000400543213,5.0229997634887695,3.2899999618530287,26.80200004577637,2.559000015258789
2016-07-03 13:00:00,9.243000030517578,6.289999961853027,1.888000011444092,4.956999778747559,3.13700008392334,29.968000411987305,2.630000114440918
2016-07-03 14:00:00,10.180999755859377,7.177999973297119,1.888000011444092,5.425000190734863,3.075999975204468,30.38999938964844,3.0199999809265137
2016-07-03 15:00:00,9.645000457763672,7.10699987411499,1.8279999494552608,5.425000190734863,3.015000104904175,31.16399955749512,2.664999961853028
2016-07-03 16:00:00,9.779000282287598,6.502999782562256,2.009999990463257,4.889999866485597,3.075999975204468,29.756999969482425,2.984999895095825
2016-07-03 17:00:00,11.119000434875488,7.320000171661378,1.9800000190734863,5.1570000648498535,3.806999921798706,32.28900146484375,2.9140000343322754
2016-07-03 18:00:00,11.052000045776367,7.390999794006348,1.9800000190734863,4.956999778747559,3.686000108718872,31.9379997253418,2.5230000019073486
2016-07-03 19:00:00,10.784000396728516,7.214000225067139,1.888000011444092,4.889999866485597,3.594000101089477,28.56100082397461,2.486999988555908
2016-07-03 20:00:00,11.185999870300291,7.177999973297119,1.919000029563904,4.889999866485597,3.9600000381469727,21.525999069213867,2.345000028610229
2016-07-03 21:00:00,10.449000358581545,6.610000133514402,2.04099988937378,4.889999866485597,3.806999921798706,22.229999542236328,2.309999942779541
2016-07-03 22:00:00,9.57800006866455,6.787000179290772,1.888000011444092,5.760000228881836,3.259000062942505,19.41600036621093,3.127000093460083
2016-07-03 23:00:00,9.3100004196167,6.610000133514402,1.888000011444092,5.760000228881836,3.1679999828338623,18.57200050354004,3.0559999942779537
2016-07-04 00:00:00,9.913000106811523,6.254000186920166,1.8580000400543213,5.894000053405763,3.015000104904175,21.66699981689453,2.630000114440918
2016-07-04 01:00:00,8.975000381469727,6.289999961853027,1.8279999494552608,4.956999778747559,2.86299991607666,25.535999298095703,2.664999961853028
2016-07-04 02:00:00,8.640000343322754,6.1479997634887695,1.8279999494552608,4.822999954223633,2.924000024795532,27.85700035095215,2.594000101089477
2016-07-04 03:00:00,9.175999641418455,5.578999996185303,1.8580000400543213,5.492000102996826,2.86299991607666,27.92799949645996,2.38100004196167
2016-07-04 04:00:00,9.109000205993652,5.6500000953674325,1.7970000505447388,4.822999954223633,2.7720000743865967,24.62100028991699,2.5230000019073486
2016-07-04 05:00:00,9.845999717712402,5.96999979019165,1.888000011444092,5.559000015258789,3.1070001125335693,23.847999572753903,2.9489998817443848
2016-07-04 06:00:00,11.588000297546388,7.390999794006348,1.9800000190734863,5.425000190734863,3.806999921798706,23.07399940490723,2.806999921798706
2016-07-04 07:00:00,11.788000106811523,7.214000225067139,2.04099988937378,6.09499979019165,3.8989999294281006,22.51099967956543,2.984999895095825
2016-07-04 08:00:00,10.583000183105469,7.14300012588501,2.0710000991821294,5.960999965667725,3.6549999713897705,21.66699981689453,2.9140000343322754
2016-07-04 09:00:00,11.588000297546388,7.568999767303468,2.009999990463257,6.296000003814697,3.4719998836517334,25.395000457763672,3.0559999942779537
2016-07-04 10:00:00,11.92199993133545,7.710999965667725,1.9490000009536743,6.2290000915527335,3.746000051498413,25.18400001525879,3.0559999942779537
2016-07-04 11:00:00,12.324000358581545,8.421999931335451,1.9800000190734863,5.559000015258789,4.203000068664552,29.54599952697754,3.233999967575073
2016-07-04 12:00:00,10.381999969482422,6.857999801635742,1.9490000009536743,5.894000053405763,3.563999891281128,29.47500038146973,2.630000114440918
2016-07-04 13:00:00,10.04699993133545,6.751999855041504,1.9490000009536743,5.425000190734863,3.3199999332427983,29.263999938964844,3.0199999809265137
2016-07-04 14:00:00,10.515999794006348,7.10699987411499,1.919000029563904,6.027999877929688,3.13700008392334,30.952999114990234,3.375999927520752
2016-07-04 15:00:00,10.717000007629396,6.787000179290772,2.009999990463257,6.09499979019165,3.1679999828338623,31.72599983215332,3.0199999809265137
2016-07-04 16:00:00,9.979999542236328,6.502999782562256,2.04099988937378,5.0229997634887695,3.441999912261963,33.132999420166016,2.559000015258789
2016-07-04 17:00:00,11.31999969482422,7.355999946594237,2.04099988937378,5.090000152587892,3.868000030517578,28.982999801635746,2.45199990272522
2016-07-04 18:00:00,11.38700008392334,7.355999946594237,2.193000078201294,4.956999778747559,4.295000076293944,28.982999801635746,2.45199990272522
2016-07-04 19:00:00,9.376999855041504,6.894000053405763,1.187999963760376,3.884999990463257,2.4670000076293945,31.72599983215332,2.2390000820159908
2016-07-04 20:00:00,10.11400032043457,7.14300012588501,1.462000012397766,4.0859999656677255,2.9549999237060547,25.18400001525879,2.2390000820159908
2016-07-04 21:00:00,10.381999969482422,6.894000053405763,2.009999990463257,4.822999954223633,3.503000020980835,30.5310001373291,2.309999942779541
2016-07-04 22:00:00,9.645000457763672,6.610000133514402,1.919000029563904,4.889999866485597,3.259000062942505,27.645999908447266,1.919000029563904
2016-07-04 23:00:00,12.72599983215332,9.345999717712402,1.9800000190734863,6.497000217437744,3.1679999828338623,25.465999603271484,3.4820001125335693
2016-07-05 00:00:00,11.98900032043457,8.777000427246094,1.9800000190734863,5.625999927520752,3.1979999542236333,25.95800018310547,2.9489998817443848
2016-07-05 01:00:00,12.524999618530272,8.954999923706055,2.009999990463257,6.296000003814697,3.13700008392334,25.95800018310547,3.1630001068115234
2016-07-05 02:00:00,12.324000358581545,8.812999725341797,1.919000029563904,6.296000003814697,2.984999895095825,26.02799987792969,3.375999927520752
2016-07-05 03:00:00,10.717000007629396,8.065999984741211,1.8580000400543213,5.425000190734863,2.8329999446868896,28.913000106811523,2.878000020980835
2016-07-05 04:00:00,11.31999969482422,7.676000118255615,1.888000011444092,5.625999927520752,3.0460000038146973,30.459999084472656,2.630000114440918
2016-07-05 05:00:00,10.85099983215332,6.822999954223633,2.04099988937378,4.689000129699707,3.3199999332427983,31.375,1.883000016212464
2016-07-05 06:00:00,13.32900047302246,8.883999824523926,1.9490000009536743,5.425000190734863,4.081999778747559,32.78200149536133,2.736000061035156
2016-07-05 07:00:00,11.45400047302246,7.853000164031982,2.009999990463257,5.223999977111816,3.6549999713897705,31.72599983215332,2.7720000743865967
2016-07-05 08:00:00,11.052000045776367,7.461999893188477,2.101999998092652,5.960999965667725,3.563999891281128,30.31999969482422,3.127000093460083
2016-07-05 09:00:00,10.984999656677246,7.532999992370605,2.04099988937378,6.027999877929688,3.4110000133514404,30.459999084472656,2.700999975204468
2016-07-05 10:00:00,12.79300022125244,8.564000129699707,2.1630001068115234,5.960999965667725,3.838000059127808,32.92200088500977,3.4470000267028813
2016-07-05 11:00:00,13.395999908447266,8.741999626159668,2.253999948501587,6.429999828338622,4.598999977111816,31.093000411987305,3.4820001125335693
2016-07-05 12:00:00,11.253000259399414,7.676000118255615,2.009999990463257,5.425000190734863,3.594000101089477,25.67700004577637,2.736000061035156
2016-07-05 13:00:00,9.913000106811523,6.681000232696532,1.919000029563904,4.554999828338623,3.3199999332427983,27.15399932861328,2.309999942779541
2016-07-05 14:00:00,10.180999755859377,7.320000171661378,2.0710000991821294,5.357999801635742,3.3199999332427983,28.77199935913086,2.486999988555908
2016-07-05 15:00:00,10.85099983215332,7.249000072479247,1.9490000009536743,5.223999977111816,3.3199999332427983,30.60099983215332,2.41599988937378
2016-07-05 16:00:00,10.04699993133545,6.894000053405763,2.253999948501587,5.0229997634887695,3.1679999828338623,32.007999420166016,2.736000061035156
2016-07-05 17:00:00,11.92199993133545,7.923999786376952,2.101999998092652,5.425000190734863,4.386000156402588,33.132999420166016,2.878000020980835
2016-07-05 18:00:00,11.45400047302246,7.461999893188477,2.04099988937378,4.956999778747559,3.990000009536743,31.51499938964844,2.345000028610229
2016-07-05 19:00:00,10.85099983215332,7.071000099182129,1.9490000009536743,4.689000129699707,3.806999921798706,31.02300071716309,2.345000028610229
2016-07-05 20:00:00,11.185999870300291,7.2849998474121085,1.888000011444092,4.622000217437744,3.8989999294281006,31.44499969482422,2.203000068664551
2016-07-05 21:00:00,10.649999618530272,6.894000053405763,2.009999990463257,4.689000129699707,3.806999921798706,31.72599983215332,2.1679999828338623
2016-07-05 22:00:00,9.979999542236328,6.644999980926514,1.9800000190734863,4.3540000915527335,3.563999891281128,30.952999114990234,1.919000029563904
2016-07-05 23:00:00,11.854999542236328,7.817999839782715,1.9490000009536743,5.760000228881836,3.259000062942505,30.459999084472656,2.700999975204468
2016-07-06 00:00:00,10.381999969482422,6.4670000076293945,1.8279999494552608,5.090000152587892,3.015000104904175,28.913000106811523,2.8429999351501465
2016-07-06 01:00:00,10.717000007629396,7.498000144958496,1.919000029563904,5.425000190734863,2.8329999446868896,30.38999938964844,2.309999942779541
2016-07-06 02:00:00,10.85099983215332,7.817999839782715,1.8580000400543213,5.357999801635742,2.8329999446868896,31.51499938964844,2.878000020980835
2016-07-06 03:00:00,9.779000282287598,5.96999979019165,2.131999969482422,5.1570000648498535,3.1679999828338623,31.233999252319336,2.345000028610229
2016-07-06 04:00:00,9.376999855041504,6.254000186920166,2.04099988937378,4.48799991607666,3.015000104904175,30.5310001373291,2.2739999294281006
2016-07-06 05:00:00,11.38700008392334,7.853000164031982,2.345000028610229,5.559000015258789,3.259000062942505,30.108999252319336,2.8429999351501465
2016-07-06 06:00:00,11.854999542236328,8.208999633789062,1.8580000400543213,4.48799991607666,3.868000030517578,30.31999969482422,2.0969998836517334
2016-07-06 07:00:00,12.524999618530272,9.131999969482422,1.888000011444092,6.162000179290772,3.532999992370605,29.61599922180176,3.625
2016-07-06 08:00:00,12.72599983215332,9.345999717712402,1.9800000190734863,6.36299991607666,3.7160000801086426,30.5310001373291,3.375999927520752
2016-07-06 09:00:00,11.119000434875488,7.177999973297119,1.9800000190734863,4.75600004196167,3.3499999046325684,32.99300003051758,2.131999969482422
2016-07-06 10:00:00,11.788000106811523,8.031000137329103,1.8580000400543213,4.889999866485597,3.563999891281128,30.24900054931641,2.45199990272522
2016-07-06 11:00:00,13.128000259399414,8.670999526977539,1.919000029563904,4.956999778747559,3.990000009536743,30.24900054931641,2.7720000743865967
2016-07-06 12:00:00,10.583000183105469,7.0,1.6449999809265137,4.75600004196167,2.9549999237060547,30.67099952697754,2.061000108718872
2016-07-06 13:00:00,10.3149995803833,7.498000144958496,1.7059999704360962,5.290999889373778,3.0460000038146973,31.586000442504893,2.345000028610229
2016-07-06 14:00:00,9.444000244140623,6.965000152587893,1.6449999809265137,5.0229997634887695,2.650000095367432,31.9379997253418,2.203000068664551
2016-07-06 15:00:00,10.449000358581545,7.0,1.5839999914169312,4.2199997901916495,2.7109999656677246,28.982999801635746,2.38100004196167
2016-07-06 16:00:00,9.845999717712402,7.071000099182129,1.5529999732971191,4.0859999656677255,2.7109999656677246,27.71699905395508,1.919000029563904
2016-07-06 17:00:00,10.984999656677246,7.639999866485598,1.6449999809265137,4.75600004196167,3.2899999618530287,30.67099952697754,2.630000114440918
2016-07-06 18:00:00,10.717000007629396,7.320000171661378,1.6449999809265137,4.287000179290772,3.3199999332427983,24.34000015258789,2.0969998836517334
2016-07-06 19:00:00,9.175999641418455,6.005000114440918,1.6139999628067017,3.549999952316284,3.1070001125335693,29.68600082397461,1.5640000104904177
2016-07-06 20:00:00,9.645000457763672,6.254000186920166,1.7359999418258667,4.152999877929688,3.4110000133514404,30.24900054931641,1.4570000171661377
2016-07-06 21:00:00,8.505999565124513,5.436999797821045,1.8279999494552608,2.880000114440918,3.532999992370605,29.968000411987305,0.7459999918937683
2016-07-06 22:00:00,10.515999794006348,7.10699987411499,1.6449999809265137,3.3489999771118164,3.259000062942505,29.54599952697754,1.2790000438690186
2016-07-06 23:00:00,13.395999908447266,10.234000205993652,1.6749999523162842,4.689000129699707,3.259000062942505,28.49099922180176,2.38100004196167
2016-07-07 00:00:00,12.592000007629396,9.20400047302246,1.6139999628067017,5.1570000648498535,2.7720000743865967,28.56100082397461,2.309999942779541
2016-07-07 01:00:00,14.199999809265137,11.194000244140623,1.5529999732971191,6.2290000915527335,2.559000015258789,28.77199935913086,3.4470000267028813
2016-07-07 02:00:00,12.592000007629396,10.909000396728516,1.5230000019073486,6.2290000915527335,2.5280001163482666,27.71699905395508,3.696000099182129
2016-07-07 03:00:00,14.267000198364258,11.121999740600586,1.6749999523162842,6.36299991607666,2.8329999446868896,28.138999938964844,3.872999906539917
2016-07-07 04:00:00,12.592000007629396,9.20400047302246,1.8279999494552608,5.090000152587892,2.6800000667572017,27.364999771118164,2.7720000743865967
2016-07-07 05:00:00,13.730999946594238,10.66100025177002,1.7669999599456787,5.625999927520752,3.2290000915527344,26.73200035095215,2.984999895095825
2016-07-07 06:00:00,15.13700008392334,11.229000091552734,1.6449999809265137,5.760000228881836,3.3199999332427983,26.3799991607666,2.9489998817443848
2016-07-07 07:00:00,14.267000198364258,10.803000450134276,1.7970000505447388,5.960999965667725,3.38100004196167,25.395000457763672,3.1979999542236333
2016-07-07 08:00:00,12.524999618530272,9.3100004196167,1.7970000505447388,5.090000152587892,3.075999975204468,27.92799949645996,3.0559999942779537
2016-07-07 09:00:00,12.324000358581545,8.670999526977539,1.6749999523162842,5.559000015258789,3.015000104904175,28.982999801635746,2.8429999351501465
2016-07-07 10:00:00,13.26200008392334,9.80799961090088,1.7669999599456787,6.09499979019165,3.441999912261963,29.756999969482425,2.8429999351501465
2016-07-07 11:00:00,12.324000358581545,8.244000434875487,1.7359999418258667,4.956999778747559,3.990000009536743,30.60099983215332,2.559000015258789
2016-07-07 12:00:00,9.645000457763672,6.787000179290772,1.5230000019073486,3.617000102996826,3.0460000038146973,32.64099884033203,1.5989999771118164
2016-07-07 13:00:00,10.515999794006348,7.390999794006348,1.5529999732971191,4.554999828338623,2.8020000457763667,35.3849983215332,2.131999969482422
2016-07-07 14:00:00,9.376999855041504,6.573999881744385,1.5529999732971191,3.818000078201294,2.650000095367432,37.28400039672852,1.5640000104904177
2016-07-07 15:00:00,9.109000205993652,6.610000133514402,2.131999969482422,3.6840000152587886,2.58899998664856,38.47999954223633,1.5989999771118164
2016-07-07 16:00:00,9.243000030517578,6.5380001068115225,1.5529999732971191,3.41599988937378,2.984999895095825,36.79100036621094,1.7059999704360962
2016-07-07 17:00:00,10.449000358581545,7.320000171661378,1.5230000019073486,4.2199997901916495,3.2290000915527344,34.11800003051758,2.0969998836517334
2016-07-07 18:00:00,11.052000045776367,7.604000091552732,1.6749999523162842,4.287000179290772,3.4719998836517334,33.83700180053711,1.9900000095367432
2016-07-07 19:00:00,10.11400032043457,6.857999801635742,1.6449999809265137,4.0859999656677255,3.259000062942505,33.273998260498054,1.9539999961853027
2016-07-07 20:00:00,11.119000434875488,7.427000045776367,1.6749999523162842,4.152999877929688,3.746000051498413,32.92200088500977,1.919000029563904
2016-07-07 21:00:00,10.449000358581545,7.10699987411499,1.7059999704360962,3.282000064849853,3.594000101089477,33.625999450683594,1.2790000438690186
2016-07-07 22:00:00,10.515999794006348,7.355999946594237,1.6749999523162842,3.884999990463257,3.1679999828338623,32.64099884033203,1.5989999771118164
2016-07-07 23:00:00,11.854999542236328,8.883999824523926,1.5529999732971191,5.357999801635742,3.075999975204468,31.586000442504893,3.1979999542236333
2016-07-08 00:00:00,11.854999542236328,8.883999824523926,1.5230000019073486,4.75600004196167,2.9549999237060547,31.093000411987305,2.984999895095825
2016-07-08 01:00:00,10.381999969482422,7.994999885559082,1.3400000333786009,4.75600004196167,2.497999906539917,30.742000579833984,2.630000114440918
2016-07-08 02:00:00,11.185999870300291,8.706000328063965,1.4010000228881836,5.223999977111816,2.375999927520752,29.334999084472656,2.594000101089477
2016-07-08 03:00:00,10.248000144958496,7.747000217437744,1.4919999837875366,4.554999828338623,2.437000036239624,28.77199935913086,2.736000061035156
2016-07-08 04:00:00,10.91800022125244,8.244000434875487,1.462000012397766,4.0859999656677255,2.315000057220459,29.12400054931641,2.594000101089477
2016-07-08 05:00:00,12.659000396728516,9.416999816894531,1.6139999628067017,5.223999977111816,2.8940000534057617,29.263999938964844,2.700999975204468
2016-07-08 06:00:00,13.597000122070312,9.737000465393066,1.6449999809265137,5.425000190734863,3.4719998836517334,29.40500068664551,2.984999895095825
2016-07-08 07:00:00,10.381999969482422,7.214000225067139,1.6449999809265137,4.0859999656677255,3.2899999618530287,28.913000106811523,2.025000095367432
2016-07-08 08:00:00,9.979999542236328,6.716000080108643,1.7970000505447388,4.554999828338623,3.2899999618530287,29.89699935913086,2.2739999294281006
2016-07-08 09:00:00,9.645000457763672,6.894000053405763,1.6449999809265137,4.019000053405762,3.015000104904175,30.5310001373291,2.594000101089477
2016-07-08 10:00:00,11.720999717712402,7.994999885559082,1.7359999418258667,4.75600004196167,3.38100004196167,30.67099952697754,2.1679999828338623
2016-07-08 11:00:00,11.788000106811523,8.031000137329103,1.8279999494552608,4.2199997901916495,3.928999900817871,30.67099952697754,2.131999969482422
2016-07-08 12:00:00,10.449000358581545,7.355999946594237,1.6749999523162842,4.0859999656677255,3.1679999828338623,31.093000411987305,1.812000036239624
2016-07-08 13:00:00,10.180999755859377,6.857999801635742,1.6139999628067017,3.41599988937378,3.0460000038146973,30.881999969482425,1.741000056266785
2016-07-08 14:00:00,12.927000045776367,6.751999855041504,2.2239999771118164,5.0229997634887695,5.696000099182129,32.71099853515625,1.5279999971389768
2016-07-08 15:00:00,10.180999755859377,6.573999881744385,1.6449999809265137,4.2199997901916495,3.015000104904175,34.750999450683594,1.741000056266785
2016-07-08 16:00:00,9.444000244140623,6.610000133514402,1.6139999628067017,3.549999952316284,2.924000024795532,34.400001525878906,1.2790000438690186
2016-07-08 17:00:00,10.3149995803833,7.177999973297119,1.6449999809265137,4.0859999656677255,3.2290000915527344,34.32899856567383,2.0969998836517334
2016-07-08 18:00:00,10.717000007629396,7.10699987411499,1.6749999523162842,3.884999990463257,3.563999891281128,33.625999450683594,1.741000056266785
2016-07-08 19:00:00,10.180999755859377,6.4670000076293945,1.6749999523162842,3.617000102996826,3.594000101089477,33.55599975585937,1.4210000038146973
2016-07-08 20:00:00,11.854999542236328,7.639999866485598,1.8580000400543213,4.0859999656677255,4.263999938964844,32.78200149536133,1.5640000104904177
2016-07-08 21:00:00,12.72599983215332,8.244000434875487,1.7669999599456787,4.3540000915527335,4.295000076293944,32.148998260498054,2.131999969482422
2016-07-08 22:00:00,14.065999984741213,9.666000366210938,1.7059999704360962,5.357999801635742,3.776999950408936,31.233999252319336,2.2390000820159908
2016-07-08 23:00:00,18.152000427246094,12.402000427246096,3.0460000038146973,8.840999603271484,5.817999839782715,30.5310001373291,4.192999839782715
2016-07-09 00:00:00,14.60200023651123,11.300000190734863,1.7669999599456787,5.960999965667725,3.259000062942505,30.952999114990234,3.3399999141693115
2016-07-09 01:00:00,14.53499984741211,11.690999984741213,1.6449999809265137,6.162000179290772,3.0460000038146973,30.31999969482422,3.908999919891357
2016-07-09 02:00:00,14.401000022888184,11.72700023651123,1.6139999628067017,6.296000003814697,2.8020000457763667,29.40500068664551,3.9440000057220463
2016-07-09 03:00:00,13.99899959564209,10.94499969482422,1.6749999523162842,6.497000217437744,2.7109999656677246,28.70199966430664,3.1979999542236333
